date,home,away,home_score,away_score,overtime,playoff,neutral,home_odds,away_odds,home_line,over_under
2018-01-07,NO,CAR,31,26,,Y,,1.41,3.16,-6.0,48.5
2018-01-07,JAX,BUF,10,3,,Y,,1.29,4.01,-7.5,40.0
2018-01-06,LAR,ATL,13,26,,Y,,1.43,3.05,-6.0,50.5
2018-01-06,KC,TEN,21,22,,Y,,1.31,3.81,-7.5,45.5
2017-12-31,DEN,KC,24,27,,,,1.56,2.61,-3.5,39.0
2017-12-31,LAC,LV,30,10,,,,1.26,4.30,-9.0,43.5
2017-12-31,LAR,SF,13,34,,,,1.53,2.71,-6.5,44.0
2017-12-31,SEA,ARI,24,26,,,,1.30,3.93,-7.5,40.5
2017-12-31,ATL,CAR,22,10,,,,1.51,2.78,-3.5,47.0
2017-12-31,BAL,CIN,27,31,,,,1.23,4.77,-10.0,40.5
2017-12-31,DET,GB,35,11,,,,1.31,3.85,-7.5,42.5
2017-12-31,IND,HOU,22,13,,,,1.50,2.81,0.0,43.0
2017-12-31,MIA,BUF,16,22,,,,2.34,1.68,3.0,42.5
2017-12-31,MIN,CHI,23,10,,,,1.15,6.52,-12.5,39.5
2017-12-31,NE,NYJ,26,6,,,,1.08,9.50,-16.5,46.0
2017-12-31,NYG,WAS,18,10,,,,2.58,1.57,3.5,38.5
2017-12-31,PHI,DAL,0,6,,,,2.40,1.65,0.0,43.0
2017-12-31,PIT,CLE,28,24,,,,1.11,7.47,-16.0,41.0
2017-12-31,TB,NO,31,24,,,,3.73,1.32,7.5,50.5
2017-12-31,TEN,JAX,15,10,,,,1.53,2.71,-6.0,41.0
2017-12-25,PHI,LV,19,10,,,,1.26,4.30,-9.0,48.5
2017-12-25,HOU,PIT,6,34,,,,4.46,1.25,10.0,44.0
2017-12-24,ARI,NYG,23,0,,,,1.51,2.75,-4.5,40.0
2017-12-24,DAL,SEA,12,21,,,,1.50,2.81,-4.5,47.0
2017-12-24,SF,JAX,44,33,,,,2.75,1.51,4.5,42.5
2017-12-24,CAR,TB,22,19,,,,1.25,4.46,-10.0,46.5
2017-12-24,CHI,CLE,20,3,,,,1.38,3.31,-7.0,38.0
2017-12-24,CIN,DET,26,17,,,,2.86,1.48,4.0,43.0
2017-12-24,KC,MIA,29,13,,,,1.25,4.46,-10.0,45.0
2017-12-24,NE,BUF,37,16,,,,1.18,5.61,-12.5,47.0
2017-12-24,NO,ATL,23,13,,,,1.42,3.11,-5.5,52.5
2017-12-24,NYJ,LAC,7,14,,,,3.48,1.36,7.5,42.5
2017-12-24,TEN,LAR,23,27,,,,3.39,1.37,6.5,49.0
2017-12-24,WAS,DEN,27,11,,,,1.56,2.59,-4.0,41.0
2017-12-23,GB,MIN,0,16,,,,4.30,1.26,9.0,40.5
2017-12-23,BAL,IND,23,16,,,,1.13,7.38,-13.5,41.5
2017-12-18,TB,ATL,21,24,,,,3.22,1.40,6.0,47.5
2017-12-17,LV,DAL,17,20,,,,2.27,1.71,2.5,46.0
2017-12-17,PIT,NE,24,27,,,,2.11,1.81,2.0,53.0
2017-12-17,SF,TEN,25,23,,,,1.80,2.13,-2.0,45.0
2017-12-17,SEA,LAR,7,42,,,,1.83,2.10,0.0,47.5
2017-12-17,BUF,MIA,24,16,,,,1.59,2.53,-3.5,39.0
2017-12-17,CAR,GB,31,24,,,,1.74,2.23,-3.0,45.5
2017-12-17,CLE,BAL,10,27,,,,3.64,1.33,7.5,40.0
2017-12-17,JAX,HOU,45,7,,,,1.17,5.98,-11.0,39.5
2017-12-17,MIN,CIN,34,7,,,,1.18,5.61,-11.5,41.0
2017-12-17,NO,NYJ,31,19,,,,1.08,10.16,-14.5,47.0
2017-12-17,NYG,PHI,29,34,,,,3.89,1.30,7.5,40.0
2017-12-17,WAS,ARI,20,15,,,,1.48,2.86,-4.0,44.0
2017-12-16,KC,LAC,30,13,,,,2.02,1.88,0.0,45.5
2017-12-16,DET,CHI,20,10,,,,1.37,3.39,-6.5,43.5
2017-12-14,IND,DEN,13,25,,,,2.12,1.81,1.5,41.0
2017-12-11,MIA,NE,27,20,,,,5.31,1.20,12.0,48.5
2017-12-10,PIT,BAL,39,38,,,,1.44,3.01,-6.0,43.5
2017-12-10,LAR,PHI,35,43,,,,1.79,2.14,-1.0,51.0
2017-12-10,NYG,DAL,10,30,,,,2.75,1.51,6.0,41.0
2017-12-10,ARI,TEN,12,7,,,,2.36,1.67,3.0,44.5
2017-12-10,DEN,NYJ,23,0,,,,1.97,1.93,1.0,40.5
2017-12-10,LAC,WAS,30,13,,,,1.39,3.27,-6.5,46.0
2017-12-10,BUF,IND,13,7,Y,,,1.68,2.33,-3.5,39.5
2017-12-10,CAR,MIN,31,24,,,,2.26,1.72,2.0,42.0
2017-12-10,CIN,CHI,7,33,,,,1.38,3.31,-6.0,37.0
2017-12-10,CLE,GB,21,27,Y,,,2.49,1.61,4.0,41.0
2017-12-10,HOU,SF,16,26,,,,1.67,2.35,-1.5,42.5
2017-12-10,JAX,SEA,30,24,,,,1.68,2.34,-3.0,39.0
2017-12-10,KC,LV,26,15,,,,1.51,2.76,-4.0,47.5
2017-12-10,TB,DET,21,24,,,,2.37,1.66,2.0,43.0
2017-12-07,ATL,NO,20,17,,,,2.04,1.87,-1.5,54.5
2017-12-04,CIN,PIT,20,23,,,,3.10,1.43,6.0,43.5
2017-12-03,SEA,PHI,24,10,,,,3.01,1.44,3.5,48.0
2017-12-03,ARI,LAR,16,32,,,,3.52,1.35,6.5,45.5
2017-12-03,LV,NYG,24,17,,,,1.32,3.77,-7.5,40.5
2017-12-03,LAC,CLE,19,10,,,,1.12,7.71,-13.0,42.5
2017-12-03,ATL,MIN,9,14,,,,1.65,2.40,-3.0,47.0
2017-12-03,BAL,DET,44,20,,,,1.70,2.29,-3.0,40.0
2017-12-03,BUF,NE,3,23,,,,4.38,1.26,7.5,49.5
2017-12-03,CHI,SF,14,15,,,,1.55,2.65,-4.0,39.5
2017-12-03,GB,TB,26,20,Y,,,1.74,2.22,1.5,44.0
2017-12-03,JAX,IND,30,10,,,,1.24,4.54,-8.5,40.5
2017-12-03,MIA,DEN,35,9,,,,1.99,1.92,1.0,38.0
2017-12-03,NO,CAR,31,21,,,,1.49,2.84,-4.0,48.0
2017-12-03,NYJ,KC,38,31,,,,2.46,1.62,4.0,43.5
2017-12-03,TEN,HOU,24,13,,,,1.36,3.48,-7.5,42.0
2017-11-30,DAL,WAS,38,14,,,,1.83,2.09,-1.5,44.5
2017-11-27,BAL,HOU,23,16,,,,1.33,3.64,-7.5,38.0
2017-11-26,PIT,GB,31,28,,,,1.12,7.71,-13.5,41.5
2017-11-26,ARI,JAX,27,24,,,,2.94,1.46,4.0,38.0
2017-11-26,LV,DEN,21,14,,,,1.44,3.01,-5.0,43.0
2017-11-26,LAR,NO,26,20,,,,1.71,2.28,-2.5,54.0
2017-11-26,SF,SEA,13,24,,,,3.48,1.36,7.0,42.0
2017-11-26,ATL,TB,34,20,,,,1.25,4.46,-10.0,49.0
2017-11-26,CIN,CLE,30,16,,,,1.27,4.22,-8.0,38.0
2017-11-26,IND,TEN,16,20,,,,2.59,1.56,4.5,44.0
2017-11-26,KC,BUF,10,16,,,,1.22,4.85,-9.5,45.0
2017-11-26,NE,MIA,35,17,,,,1.07,10.44,-17.0,47.5
2017-11-26,NYJ,CAR,27,35,,,,2.75,1.51,4.5,39.5
2017-11-26,PHI,CHI,31,3,,,,1.12,7.71,-13.5,44.0
2017-11-23,WAS,NYG,20,10,,,,1.33,3.69,-7.5,44.5
2017-11-23,DAL,LAC,6,28,,,,2.21,1.75,-2.5,48.0
2017-11-23,DET,MIN,23,30,,,,2.16,1.78,-1.0,44.5
2017-11-20,SEA,ATL,31,34,,,,1.65,2.40,-3.0,45.0
2017-11-19,DAL,PHI,9,37,,,,2.49,1.61,3.5,47.0
2017-11-19,DEN,CIN,17,20,,,,1.71,2.27,-2.5,40.0
2017-11-19,LV,NE,8,33,,,Y,3.52,1.35,5.5,50.0
2017-11-19,LAC,BUF,54,24,,,,1.42,3.14,-4.5,43.5
2017-11-19,CHI,DET,24,27,,,,2.36,1.67,3.0,44.0
2017-11-19,CLE,JAX,7,19,,,,4.10,1.28,7.5,38.0
2017-11-19,GB,BAL,0,23,,,,2.06,1.85,2.0,38.5
2017-11-19,HOU,ARI,31,21,,,,1.85,2.06,0.0,38.5
2017-11-19,MIA,TB,20,30,,,,2.03,1.88,0.0,40.0
2017-11-19,MIN,LAR,24,7,,,,1.74,2.22,-2.5,46.0
2017-11-19,NO,WAS,34,31,Y,,,1.28,4.14,-7.5,50.0
2017-11-19,NYG,KC,12,9,Y,,,4.54,1.24,11.0,43.5
2017-11-16,PIT,TEN,40,17,,,,1.34,3.56,-7.0,44.0
2017-11-13,CAR,MIA,45,21,,,,1.25,4.46,-10.0,39.5
2017-11-12,DEN,NE,16,41,,,,3.73,1.32,7.5,46.0
2017-11-12,ATL,DAL,27,7,,,,1.64,2.41,-3.0,50.5
2017-11-12,SF,NYG,31,21,,,,1.85,2.06,-1.0,42.0
2017-11-12,LAR,HOU,33,7,,,,1.18,5.72,-11.5,47.0
2017-11-12,BUF,NO,10,47,,,,2.15,1.79,2.0,48.5
2017-11-12,CHI,GB,16,23,,,,1.47,2.92,-4.5,38.0
2017-11-12,DET,CLE,38,24,,,,1.15,6.52,-13.0,43.5
2017-11-12,IND,PIT,17,20,,,,4.85,1.22,10.5,43.0
2017-11-12,JAX,LAC,20,17,Y,,,1.50,2.81,-4.0,41.5
2017-11-12,TB,NYJ,15,10,,,,2.21,1.75,2.5,41.0
2017-11-12,TEN,CIN,24,20,,,,1.43,3.10,-5.5,40.5
2017-11-12,WAS,MIN,30,38,,,,2.02,1.88,2.0,42.5
2017-11-09,ARI,SEA,16,22,,,,3.10,1.43,6.0,42.5
2017-11-06,GB,DET,17,30,,,,2.29,1.70,2.5,43.0
2017-11-05,MIA,LV,24,27,,,,2.22,1.74,2.5,43.5
2017-11-05,DAL,KC,28,17,,,,2.02,1.88,0.0,51.0
2017-11-05,SF,ARI,10,20,,,,2.21,1.75,2.5,39.0
2017-11-05,SEA,WAS,14,17,,,,1.32,3.77,-7.0,45.0
2017-11-05,CAR,ATL,20,17,,,,1.79,2.14,-2.0,44.0
2017-11-05,HOU,IND,14,20,,,,1.15,6.48,-13.0,48.0
2017-11-05,JAX,CIN,23,7,,,,1.49,2.84,-3.5,39.5
2017-11-05,NO,TB,30,10,,,,1.33,3.64,-7.0,50.0
2017-11-05,NYG,LAR,17,51,,,,2.62,1.56,3.5,43.5
2017-11-05,PHI,DEN,51,23,,,,1.27,4.18,-7.5,43.5
2017-11-05,TEN,BAL,23,20,,,,1.59,2.53,-3.5,43.0
2017-11-02,NYJ,BUF,34,21,,,,2.44,1.63,3.5,42.0
2017-10-30,KC,DEN,29,19,,,,1.34,3.59,-7.5,42.0
2017-10-29,DET,PIT,15,20,,,,2.38,1.65,3.0,45.0
2017-10-29,WAS,DAL,19,33,,,,2.21,1.75,0.0,50.5
2017-10-29,SEA,HOU,41,38,,,,1.40,3.22,-5.5,42.0
2017-10-29,BUF,LV,34,14,,,,1.74,2.23,-3.0,46.0
2017-10-29,CIN,IND,24,23,,,,1.20,5.23,-10.0,41.0
2017-10-29,NE,LAC,21,13,,,,1.31,3.85,-7.0,49.0
2017-10-29,NO,CHI,20,12,,,,1.28,4.10,-9.0,48.0
2017-10-29,NYJ,ATL,20,25,,,,2.75,1.51,4.5,46.5
2017-10-29,PHI,SF,33,10,,,,1.14,6.69,-13.0,47.5
2017-10-29,TB,CAR,3,17,,,,1.75,2.20,-2.5,44.0
2017-10-29,CLE,MIN,16,33,,,Y,4.18,1.27,8.5,37.5
2017-10-26,BAL,MIA,40,0,,,,1.60,2.51,-3.0,37.5
2017-10-23,PHI,WAS,34,24,,,,1.46,2.95,-5.5,48.5
2017-10-22,NE,ATL,23,7,,,,1.53,2.71,-4.5,54.0
2017-10-22,LAC,DEN,21,0,,,,2.02,1.88,-1.0,41.5
2017-10-22,NYG,SEA,7,24,,,,3.22,1.40,8.0,38.5
2017-10-22,SF,DAL,10,40,,,,3.14,1.42,6.0,47.0
2017-10-22,BUF,TB,30,27,,,,1.67,2.36,-3.0,44.0
2017-10-22,CHI,CAR,17,3,,,,2.48,1.61,3.5,41.5
2017-10-22,CLE,TEN,9,12,Y,,,3.05,1.43,5.5,46.5
2017-10-22,GB,NO,17,26,,,,2.82,1.49,4.5,47.5
2017-10-22,IND,JAX,0,27,,,,2.44,1.63,3.0,43.5
2017-10-22,LAR,ARI,33,0,,,Y,1.55,2.65,-3.5,47.0
2017-10-22,MIA,NYJ,31,28,,,,1.62,2.45,-4.0,39.0
2017-10-22,MIN,BAL,24,16,,,,1.43,3.10,-4.5,39.5
2017-10-22,PIT,CIN,29,14,,,,1.43,3.09,-6.0,42.0
2017-10-19,LV,KC,31,30,,,,2.29,1.70,3.0,47.5
2017-10-16,TEN,IND,36,22,,,,1.26,4.30,-8.0,48.0
2017-10-15,DEN,NYG,10,23,,,,1.17,5.98,-10.0,40.5
2017-10-15,KC,PIT,13,19,,,,1.53,2.71,-4.0,46.0
2017-10-15,LV,LAC,16,17,,,,1.54,2.66,-3.5,50.5
2017-10-15,ARI,TB,38,33,,,,2.14,1.79,2.0,44.0
2017-10-15,JAX,LAR,17,27,,,,1.70,2.29,-2.5,44.0
2017-10-15,ATL,MIA,17,20,,,,1.18,5.61,-10.0,48.0
2017-10-15,BAL,CHI,24,27,Y,,,1.37,3.39,-6.5,39.5
2017-10-15,HOU,CLE,33,17,,,,1.22,4.85,-9.5,44.0
2017-10-15,MIN,GB,23,10,,,,2.51,1.60,3.0,46.5
2017-10-15,NO,DET,52,38,,,,1.50,2.80,-3.5,50.5
2017-10-15,NYJ,NE,17,24,,,,4.85,1.22,9.5,47.5
2017-10-15,WAS,SF,26,24,,,,1.23,4.77,-10.0,46.5
2017-10-12,CAR,PHI,23,28,,,,1.58,2.54,-3.0,45.0
2017-10-09,CHI,MIN,17,20,,,,2.25,1.72,2.0,40.5
2017-10-08,HOU,KC,34,42,,,,2.02,1.88,0.0,47.0
2017-10-08,DAL,GB,31,35,,,,1.77,2.18,-2.5,52.5
2017-10-08,LAR,SEA,10,16,,,,1.81,2.11,-2.5,46.0
2017-10-08,LV,BAL,17,30,,,,1.72,2.26,-2.5,40.0
2017-10-08,CIN,BUF,20,16,,,,1.67,2.35,-3.0,39.0
2017-10-08,CLE,NYJ,14,17,,,,1.81,2.12,-1.5,39.0
2017-10-08,DET,CAR,24,27,,,,1.65,2.39,-3.0,43.5
2017-10-08,IND,SF,26,23,Y,,,1.85,2.06,-1.5,43.0
2017-10-08,MIA,TEN,16,10,,,,2.26,1.72,3.0,43.5
2017-10-08,NYG,LAC,22,27,,,,1.51,2.75,-4.5,44.5
2017-10-08,PHI,ARI,34,7,,,,1.37,3.39,-6.0,45.0
2017-10-08,PIT,JAX,9,30,,,,1.26,4.38,-8.5,44.5
2017-10-05,TB,NE,14,19,,,,3.11,1.42,4.5,54.0
2017-10-02,KC,WAS,29,20,,,,1.37,3.39,-7.0,49.5
2017-10-01,SEA,IND,46,18,,,,1.11,8.04,-13.5,41.5
2017-10-01,DEN,LV,16,10,,,,1.68,2.34,-2.5,46.5
2017-10-01,ARI,SF,18,15,Y,,,1.33,3.64,-7.0,44.5
2017-10-01,LAC,PHI,24,26,,,,1.90,2.01,-1.0,46.5
2017-10-01,TB,NYG,25,23,,,,1.60,2.51,-4.0,44.0
2017-10-01,ATL,BUF,17,23,,,,1.26,4.30,-8.0,48.5
2017-10-01,BAL,PIT,9,26,,,,2.37,1.66,2.5,45.0
2017-10-01,CLE,CIN,7,31,,,,2.62,1.56,3.5,40.0
2017-10-01,DAL,LAR,30,35,,,,1.35,3.52,-7.5,46.5
2017-10-01,HOU,TEN,57,14,,,,2.02,1.88,1.5,43.5
2017-10-01,MIN,DET,7,14,,,,1.83,2.09,-1.5,42.5
2017-10-01,NE,CAR,30,33,,,,1.24,4.58,-8.5,48.0
2017-10-01,NYJ,JAX,23,20,Y,,,2.62,1.56,3.5,39.5
2017-10-01,MIA,NO,0,20,,,Y,2.25,1.72,2.5,50.0
2017-09-28,GB,CHI,35,14,,,,1.32,3.77,-7.5,45.5
2017-09-25,ARI,DAL,17,28,,,,2.69,1.53,3.5,47.5
2017-09-24,WAS,LV,27,10,,,,2.38,1.65,3.5,53.0
2017-09-24,GB,CIN,27,24,Y,,,1.26,4.30,-10.0,44.5
2017-09-24,LAC,KC,10,24,,,,2.22,1.74,2.5,45.5
2017-09-24,TEN,SEA,33,27,,,,1.76,2.20,-2.5,43.0
2017-09-24,BUF,DEN,26,16,,,,2.31,1.69,2.0,41.0
2017-09-24,CAR,NO,13,34,,,,1.40,3.20,-6.0,49.0
2017-09-24,CHI,PIT,23,17,Y,,,3.85,1.31,7.5,45.5
2017-09-24,DET,ATL,26,30,,,,2.34,1.68,3.0,48.5
2017-09-24,IND,CLE,31,28,,,,2.01,1.90,1.0,40.5
2017-09-24,MIN,TB,34,17,,,,2.31,1.69,2.5,39.5
2017-09-24,NE,HOU,36,33,,,,1.13,7.04,-13.0,43.5
2017-09-24,NYJ,MIA,20,6,,,,3.18,1.41,6.0,41.5
2017-09-24,PHI,NYG,27,24,,,,1.38,3.31,-5.0,43.5
2017-09-24,JAX,BAL,44,7,,,Y,2.71,1.53,4.0,40.5
2017-09-21,SF,LAR,39,41,,,,2.15,1.79,2.5,41.0
2017-09-18,NYG,DET,10,24,,,,1.50,2.81,-4.5,43.5
2017-09-17,ATL,GB,34,23,,,,1.70,2.29,-2.0,53.5
2017-09-17,DEN,DAL,42,17,,,,2.11,1.81,2.0,43.0
2017-09-17,LAR,WAS,20,27,,,,1.75,2.20,-3.0,46.0
2017-09-17,SEA,SF,12,9,,,,1.16,6.20,-12.0,43.0
2017-09-17,LAC,MIA,17,19,,,,1.44,3.01,-5.0,45.0
2017-09-17,LV,NYJ,45,20,,,,1.13,7.38,-14.0,43.5
2017-09-17,BAL,CLE,24,10,,,,1.31,3.85,-7.5,41.0
2017-09-17,CAR,BUF,9,3,,,,1.33,3.64,-7.0,42.5
2017-09-17,IND,ARI,13,16,Y,,,3.85,1.31,7.0,44.0
2017-09-17,JAX,TEN,16,37,,,,2.06,1.85,0.0,44.0
2017-09-17,KC,PHI,27,20,,,,1.48,2.86,-4.5,47.5
2017-09-17,NO,NE,20,36,,,,2.81,1.50,4.5,54.0
2017-09-17,PIT,MIN,26,9,,,,1.33,3.69,-7.0,45.0
2017-09-17,TB,CHI,29,7,,,,1.35,3.52,-6.5,43.0
2017-09-14,CIN,HOU,9,13,,,,1.56,2.61,-3.0,38.5
2017-09-11,DEN,LAC,24,21,,,,1.56,2.60,-3.5,44.0
2017-09-11,MIN,NO,29,19,,,,1.53,2.69,-3.5,48.0
2017-09-10,DAL,NYG,19,3,,,,1.61,2.48,-3.5,48.5
2017-09-10,GB,SEA,17,9,,,,1.61,2.49,-3.0,49.5
2017-09-10,SF,CAR,3,23,,,,3.31,1.38,6.0,48.0
2017-09-10,LAR,IND,46,9,,,,1.54,2.66,-3.0,42.0
2017-09-10,BUF,NYJ,21,12,,,,1.26,4.34,-7.0,42.0
2017-09-10,CHI,ATL,17,23,,,,3.52,1.35,7.0,50.5
2017-09-10,CIN,BAL,0,20,,,,1.70,2.29,-3.0,42.5
2017-09-10,CLE,PIT,18,21,,,,4.69,1.23,9.0,47.0
2017-09-10,DET,ARI,35,23,,,,2.02,1.88,-1.0,48.0
2017-09-10,HOU,JAX,7,29,,,,1.46,2.93,-4.5,40.5
2017-09-10,TEN,LV,16,26,,,,1.81,2.11,-1.0,51.5
2017-09-10,WAS,PHI,17,30,,,,2.04,1.87,-1.0,48.0
2017-09-07,NE,KC,27,42,,,,1.27,4.22,-8.0,48.0
2017-02-05,ATL,NE,28,34,Y,Y,Y,2.26,1.72,0.0,56.5
2017-01-22,NE,PIT,36,17,,Y,,1.43,3.05,-5.5,51.0
2017-01-22,ATL,GB,44,21,,Y,,1.51,2.77,-4.0,61.0
2017-01-15,DAL,GB,31,34,,Y,,1.50,2.81,-4.0,52.0
2017-01-15,KC,PIT,16,18,,Y,,1.79,2.14,0.0,46.0
2017-01-14,NE,HOU,34,16,,Y,,1.09,9.58,-16.0,44.5
2017-01-14,ATL,SEA,36,20,,Y,,1.50,2.81,-4.0,49.5
2017-01-08,GB,NYG,38,13,,Y,,1.50,2.79,-5.5,45.5
2017-01-08,PIT,MIA,30,12,,Y,,1.26,4.38,-8.5,47.5
2017-01-07,SEA,DET,26,6,,Y,,1.31,3.81,-7.5,43.0
2017-01-07,HOU,LV,27,14,,Y,,1.68,2.34,-3.0,39.5
2017-01-01,DEN,LV,24,6,,,,1.79,2.14,-3.5,41.5
2017-01-01,LAR,ARI,6,44,,,,3.18,1.41,7.0,40.5
2017-01-01,LAC,KC,27,37,,,,3.22,1.40,4.0,45.0
2017-01-01,SF,SEA,23,25,,,,4.38,1.26,9.5,44.0
2017-01-01,WAS,NYG,10,19,,,,1.25,4.10,-8.0,44.0
2017-01-01,ATL,NO,38,32,,,,1.35,3.54,-7.0,55.5
2017-01-01,CIN,BAL,27,10,,,,1.78,2.16,-2.5,41.0
2017-01-01,DET,GB,24,31,,,,2.51,1.60,3.5,48.0
2017-01-01,IND,JAX,24,20,,,,1.46,2.94,-6.0,48.0
2017-01-01,MIA,NE,14,35,,,,4.54,1.24,7.5,44.5
2017-01-01,MIN,CHI,38,10,,,,1.43,3.05,-6.5,41.0
2017-01-01,NYJ,BUF,30,10,,,,2.55,1.58,6.0,44.0
2017-01-01,PHI,DAL,27,13,,,,1.54,2.66,-3.5,43.0
2017-01-01,PIT,CLE,27,24,Y,,,1.41,3.18,-10.0,44.5
2017-01-01,TB,CAR,17,16,,,,1.41,3.18,-4.0,47.5
2017-01-01,TEN,HOU,24,17,,,,1.64,2.42,-3.0,40.5
2016-12-26,DAL,DET,42,21,,,,1.33,3.69,-7.5,41.5
2016-12-25,KC,DEN,33,10,,,,1.52,2.74,-4.0,38.0
2016-12-25,PIT,BAL,31,27,,,,1.46,2.95,-4.0,44.5
2016-12-24,HOU,CIN,12,10,,,,1.85,2.06,-2.5,41.5
2016-12-24,LAR,SF,21,22,,,,1.52,2.73,-3.0,41.0
2016-12-24,SEA,ARI,31,34,,,,1.26,4.30,-7.5,43.5
2016-12-24,LV,IND,33,25,,,,1.54,2.67,-4.0,53.0
2016-12-24,BUF,MIA,31,34,Y,,,1.54,2.67,-3.5,42.0
2016-12-24,CAR,ATL,16,33,,,,2.15,1.79,2.0,51.5
2016-12-24,CHI,WAS,21,41,,,,2.51,1.60,3.0,45.0
2016-12-24,CLE,LAC,20,17,,,,3.18,1.41,6.0,44.0
2016-12-24,GB,MIN,38,25,,,,1.37,3.39,-7.0,43.5
2016-12-24,JAX,TEN,38,17,,,,2.95,1.46,4.5,43.5
2016-12-24,NE,NYJ,41,3,,,,1.07,10.98,-16.5,43.5
2016-12-24,NO,TB,31,24,,,,1.69,2.31,-3.0,52.5
2016-12-22,PHI,NYG,24,19,,,,2.28,1.71,3.0,42.0
2016-12-19,WAS,CAR,15,26,,,,1.46,2.93,-4.5,51.0
2016-12-18,CIN,PIT,20,24,,,,2.49,1.61,3.0,44.5
2016-12-18,DEN,NE,3,16,,,,2.46,1.62,3.0,44.0
2016-12-18,LAC,LV,16,19,,,,2.24,1.73,3.0,50.0
2016-12-18,ARI,NO,41,48,,,,1.78,2.17,-2.5,50.0
2016-12-18,ATL,SF,41,13,,,,1.13,7.38,-13.0,52.0
2016-12-18,BAL,PHI,27,26,,,,1.43,3.05,-6.0,41.5
2016-12-18,BUF,CLE,33,13,,,,1.21,5.08,-10.5,43.0
2016-12-18,CHI,GB,27,30,,,,3.35,1.38,6.5,40.5
2016-12-18,DAL,TB,26,20,,,,1.32,3.73,-7.0,46.0
2016-12-18,HOU,JAX,21,20,,,,1.39,3.27,-5.0,40.5
2016-12-18,KC,TEN,17,19,,,,1.44,3.01,-5.0,43.0
2016-12-18,MIN,IND,6,34,,,,1.50,2.80,-3.5,45.5
2016-12-18,NYG,DET,17,6,,,,1.46,2.93,-4.0,43.0
2016-12-17,NYJ,MIA,13,34,,,,2.18,1.77,3.0,40.5
2016-12-15,SEA,LAR,24,3,,,,1.11,8.36,-14.0,39.5
2016-12-12,NE,BAL,30,23,,,,1.32,3.77,-7.5,44.5
2016-12-11,NYG,DAL,10,7,,,,2.49,1.61,3.0,47.5
2016-12-11,GB,SEA,38,10,,,,2.27,1.71,2.5,46.5
2016-12-11,LAR,ATL,14,42,,,,3.12,1.42,4.5,46.0
2016-12-11,SF,NYJ,17,23,Y,,,1.70,2.29,-1.0,44.5
